83,3,5,6,3,2,6,8,2,7,10,7,8,1,9,5,6
80,3,1,4,2,2,5,10,4,4,10,8,4,1,9,4,7
67,3,2,4,4,2,6,8,7,7,8,7,13,1,9,4,10
81,1,0,2,1,1,8,7,6,4,6,6,9,2,8,3,8
81,5,6,7,9,8,8,11,4,3,5,8,11,5,13,7,11
69,3,8,5,6,4,4,8,5,8,11,10,9,2,9,4,5
68,2,4,4,3,2,9,6,4,6,10,4,5,2,8,3,8
71,4,2,5,4,3,7,6,6,6,6,6,9,2,8,4,8
86,2,1,4,2,1,6,13,3,2,8,11,8,2,10,1,8
65,4,10,7,7,2,7,5,3,1,7,1,8,3,7,2,8
65,2,8,4,6,2,12,3,3,2,10,1,9,2,6,2,8
82,3,2,4,4,3,7,7,5,5,6,5,7,3,6,6,9
83,3,5,4,4,2,8,7,3,7,10,6,8,1,9,5,8
81,5,9,5,4,3,8,5,4,8,10,4,9,3,7,8,10
90,6,9,9,7,6,8,6,2,9,11,5,9,3,5,7,8
67,7,10,8,8,5,3,7,5,7,11,10,14,2,9,3,7
70,6,12,5,6,3,4,12,3,5,12,7,4,2,7,5,5
66,4,10,5,8,7,7,8,9,6,7,6,7,2,7,8,10
82,3,7,3,5,3,5,9,7,3,7,5,8,2,7,4,11
87,8,10,9,8,6,1,10,3,3,11,11,9,7,10,1,7
75,6,10,8,7,6,6,6,1,7,10,6,10,4,8,4,8
80,2,4,4,3,2,8,8,3,5,12,4,4,1,10,2,8
79,3,6,4,4,3,7,8,7,4,9,7,8,3,8,2,8
74,5,8,4,6,3,8,7,2,4,11,6,8,2,10,6,11
65,6,9,5,4,2,11,3,3,1,9,4,11,4,5,4,9
80,3,7,5,5,3,9,8,2,5,12,4,5,1,10,2,9
78,10,13,12,8,5,4,9,3,4,13,10,9,6,8,0,7
77,3,2,5,3,3,9,6,6,4,6,7,6,7,5,2,6
80,3,7,5,11,8,8,9,5,0,8,6,6,5,11,6,9
90,3,7,5,5,3,6,8,2,9,11,7,7,1,9,6,7
83,4,6,5,4,3,9,8,3,7,10,4,7,2,7,4,9
88,1,0,1,0,0,8,7,3,4,7,6,8,2,8,4,8
80,4,8,4,5,2,5,10,9,5,9,6,5,2,10,4,8
67,6,11,6,8,4,5,8,7,8,12,9,12,2,10,4,6
80,5,8,7,6,5,9,8,2,6,13,5,5,2,9,3,9
68,3,7,3,5,2,5,6,10,7,5,4,5,3,8,3,8
90,2,4,5,3,2,7,8,2,9,12,7,7,1,8,5,6
89,7,6,6,9,4,6,8,4,2,7,10,5,4,10,5,6
76,1,3,3,1,1,6,4,1,7,7,2,9,0,7,2,8
75,4,5,5,4,3,5,7,4,8,7,6,10,6,8,5,9
84,6,9,6,6,4,7,11,3,9,12,9,4,2,12,3,4
82,2,1,2,1,1,6,10,7,2,7,5,8,2,7,4,10
84,4,11,5,8,2,5,15,1,6,9,11,7,0,8,0,8
65,8,14,8,8,6,9,4,5,4,10,6,12,9,2,7,11
72,5,10,5,7,3,7,5,15,1,7,8,8,3,8,0,8
90,5,7,6,5,4,8,5,2,9,11,4,10,2,8,6,10
71,4,4,6,6,2,8,5,8,9,6,5,10,2,8,5,10
85,3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,8
66,4,8,6,6,4,11,6,3,7,11,3,7,2,8,5,11
76,7,13,6,7,3,7,4,3,6,11,4,13,2,7,6,8
86,7,9,9,8,10,7,6,5,4,7,6,7,7,10,8,11
66,2,5,4,3,3,8,7,3,6,9,5,7,2,8,5,10
81,1,1,2,2,2,8,7,5,2,5,6,9,2,9,4,10
71,6,11,7,8,5,6,7,7,7,10,8,10,2,8,5,9
68,4,8,6,6,5,7,8,8,6,9,7,4,4,9,3,7
75,7,10,7,5,3,7,6,3,6,9,8,9,6,11,3,7
89,4,5,5,7,7,9,6,6,3,7,7,8,7,8,6,4
87,4,8,6,6,3,6,8,4,1,7,8,8,8,9,0,8
89,4,4,5,6,5,9,9,5,3,7,7,7,5,10,6,4
72,4,4,4,5,2,7,6,15,1,7,8,8,3,8,0,8
83,7,10,5,5,2,9,2,3,4,9,2,9,3,6,5,10
81,8,15,8,8,5,11,4,5,7,12,3,10,3,7,8,12
68,6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,8
71,3,8,5,6,4,6,6,6,6,7,5,11,2,10,4,9
70,4,11,4,8,3,1,11,4,5,11,11,9,0,8,2,6
85,2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,6
83,2,5,2,4,2,8,8,7,5,8,5,7,2,8,8,8
65,3,9,5,7,3,11,3,2,2,9,2,9,3,5,3,8
67,2,2,3,3,2,6,8,7,8,8,7,13,1,9,4,10
73,3,9,5,7,3,7,7,0,7,13,6,8,0,8,1,8
73,1,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8
72,3,3,5,2,2,7,8,3,6,10,7,7,3,8,3,8
89,3,5,5,8,6,7,10,3,3,7,8,9,4,10,9,5
87,4,8,7,6,9,9,8,5,2,7,7,7,12,10,4,6
80,3,7,5,11,9,9,8,4,1,8,6,7,7,9,5,6
70,6,11,6,8,2,1,12,5,6,12,11,8,0,8,2,5
74,0,0,1,1,0,12,4,6,3,12,5,11,0,7,0,8
85,2,4,3,3,2,5,8,5,6,10,9,9,3,9,2,6
72,8,11,12,9,10,6,7,3,7,10,8,9,5,8,5,7
82,3,5,4,4,3,7,7,4,5,6,5,6,3,7,4,8
67,3,8,4,6,3,5,7,6,8,5,6,12,1,7,4,10
82,4,9,6,7,6,6,7,5,6,7,6,6,3,7,5,9
66,4,8,6,6,8,8,8,4,3,6,7,7,6,11,8,9
77,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,7
79,4,8,5,6,4,7,7,7,6,7,5,8,2,8,3,8
67,6,11,7,8,5,5,8,7,6,8,8,15,4,9,6,6
69,3,4,5,3,2,6,8,2,8,11,8,9,2,8,4,7
90,1,4,2,3,1,8,7,5,8,6,6,8,1,8,7,7
77,6,11,8,8,8,8,6,5,5,6,7,8,8,6,2,7
69,3,7,3,5,2,3,7,6,11,7,7,15,0,8,7,7
85,4,10,5,8,4,8,6,12,4,7,13,7,3,8,0,9
82,3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,11
68,4,11,4,8,3,5,7,11,8,7,6,5,3,8,4,8
70,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,11
67,7,11,8,8,5,5,7,5,7,12,9,13,4,11,5,5
76,5,10,6,8,4,7,4,2,8,7,1,8,1,6,3,7
70,5,11,6,8,7,6,9,6,4,8,6,8,3,10,8,11
83,2,4,4,3,2,9,6,3,7,10,4,8,1,9,5,9
67,6,9,8,8,8,5,7,3,5,7,6,11,4,11,8,8
85,4,6,4,4,3,7,5,12,4,7,12,8,3,9,0,8
80,6,13,6,7,4,8,9,4,3,12,4,4,4,11,5,6
72,3,6,4,4,2,7,7,14,0,7,6,8,3,8,0,8
72,3,5,6,3,3,7,7,3,6,10,6,8,3,8,3,7
72,4,5,5,4,4,8,7,6,6,7,6,8,3,8,3,7
86,4,7,4,5,2,2,11,3,3,11,11,8,2,11,0,8
74,4,11,5,8,4,8,5,3,7,12,4,10,1,6,2,6
90,2,1,3,3,2,7,7,5,9,6,6,8,1,8,7,8
77,4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8
73,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8
83,7,11,7,6,3,9,5,4,4,13,6,8,2,9,3,8
74,1,4,2,3,1,10,7,1,7,11,4,7,0,7,1,7
87,10,15,10,8,5,4,9,2,2,8,10,8,9,12,1,6
78,6,9,9,7,5,9,8,2,5,10,2,4,7,10,2,7
73,1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,8
77,5,6,7,4,6,7,6,5,5,8,6,11,10,5,2,9
69,3,8,4,6,3,7,8,6,10,6,4,9,3,8,6,8
71,4,7,5,5,3,7,7,6,7,10,7,11,2,9,4,9
80,2,3,3,1,1,5,9,4,4,9,8,5,1,9,3,7
82,5,11,7,8,6,10,7,3,5,10,3,7,3,7,4,10
90,2,3,3,2,2,7,7,5,9,6,6,8,1,8,7,8
79,2,4,3,3,2,7,7,6,4,9,6,8,2,8,2,8
87,4,8,6,6,6,5,11,2,2,7,8,8,7,11,1,8
65,2,4,3,3,1,11,3,3,2,11,2,9,2,6,2,9
74,0,0,1,0,0,12,4,5,3,12,5,11,0,7,0,8
84,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8
88,2,1,3,3,2,7,7,3,8,6,6,8,2,8,6,8
74,2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8
68,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7
74,2,9,3,6,2,10,6,1,7,11,3,6,0,7,1,7
88,3,8,5,6,3,8,7,4,8,6,6,8,3,8,6,8
74,1,7,2,5,2,10,6,1,5,11,4,8,0,6,1,7
87,4,4,6,3,3,8,11,3,2,6,9,8,8,12,1,7
65,3,9,5,7,3,11,4,2,2,8,2,9,3,5,3,8
82,3,5,5,4,3,9,7,3,5,10,4,6,3,7,4,10
86,6,11,6,8,4,3,11,1,2,9,10,8,4,11,1,7
84,8,11,7,6,3,7,9,4,8,13,6,8,2,7,4,6
86,5,8,5,6,2,3,11,3,4,10,11,7,2,10,1,8
66,1,0,1,0,1,7,7,6,4,6,6,7,1,8,5,9
71,2,1,3,2,2,7,7,5,5,7,6,10,3,7,4,9
66,4,9,6,6,5,9,6,4,6,10,5,7,3,7,6,9
78,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8
75,2,3,3,2,2,6,7,4,7,6,6,10,3,8,4,9
85,3,6,4,4,1,7,4,13,5,7,13,8,3,9,0,8
76,3,7,4,5,3,5,4,5,7,2,2,5,1,6,1,5
79,2,4,3,3,2,8,7,6,3,9,6,8,2,8,2,8
87,5,5,7,8,4,9,8,4,2,7,8,8,9,9,0,8
72,4,11,6,8,7,7,7,5,6,7,6,9,6,8,3,8
66,8,12,6,6,4,9,5,4,5,10,5,9,5,7,7,10
86,5,8,5,6,3,3,12,3,3,10,11,8,2,10,1,8
68,4,6,6,4,5,9,6,4,5,10,3,6,3,7,3,8
81,3,5,4,8,7,8,7,5,0,6,6,9,7,10,6,12
71,7,12,6,7,3,10,4,4,4,10,3,6,4,7,5,9
68,4,7,5,5,3,6,7,10,10,6,5,6,3,8,4,8
71,6,10,8,8,6,6,6,6,6,5,6,11,2,9,4,8
76,1,4,2,3,1,6,4,2,7,7,2,9,0,7,2,8
68,6,9,6,5,3,8,6,5,5,10,4,6,4,7,6,10
72,1,0,2,0,0,7,7,11,1,7,6,8,3,8,0,8
86,3,3,5,4,1,8,8,4,2,6,14,8,3,10,0,8
84,3,9,5,7,3,7,12,3,7,7,12,8,1,12,1,8
87,4,8,7,6,4,7,10,2,3,7,9,8,8,11,1,8
73,1,5,3,4,1,7,7,0,7,13,6,8,0,8,1,8
77,3,6,4,4,4,9,6,6,4,6,7,5,7,5,2,6
69,3,8,4,6,5,6,7,3,4,6,7,10,4,11,8,7
85,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8
65,3,5,5,3,2,10,2,2,2,10,2,9,2,6,2,7
77,11,15,11,8,6,9,11,6,4,4,6,9,10,12,2,7
77,3,4,5,3,3,8,6,6,4,7,7,8,7,5,2,7
65,3,9,5,7,3,10,2,2,2,8,1,8,2,7,3,8
76,4,8,6,7,6,7,6,5,5,7,7,7,3,9,8,11
82,4,8,5,6,4,7,9,6,5,7,6,8,3,7,6,9
85,6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,8
69,0,0,1,0,0,5,7,5,6,7,6,12,0,8,5,11
69,4,7,6,6,5,5,9,3,5,8,7,9,4,10,7,7
80,7,15,7,8,5,8,9,4,4,12,5,4,4,11,6,6
85,3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,8
78,5,10,7,8,4,3,9,4,4,10,11,10,5,7,1,8
75,3,7,5,5,5,8,7,4,4,7,6,7,4,6,8,13
88,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8
79,1,0,1,0,0,7,7,6,3,7,6,8,2,8,3,8
68,6,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8
74,3,7,4,5,1,8,6,3,7,15,5,10,0,7,1,7
69,5,10,7,8,4,5,9,3,9,11,9,9,2,9,5,5
68,3,6,3,4,2,6,8,10,8,7,7,6,3,8,4,8
81,3,3,4,5,3,8,8,7,2,5,7,9,2,9,5,9
68,9,15,8,8,6,8,6,3,7,10,5,6,6,7,9,6
79,3,4,4,3,2,7,7,7,4,9,7,9,2,8,3,8
90,8,8,6,11,5,7,7,4,3,11,6,8,3,9,11,6
82,5,6,6,8,4,5,12,8,3,7,3,9,3,7,7,11
82,4,7,5,5,4,11,7,2,5,11,3,7,3,7,3,11
69,5,10,5,8,3,3,8,6,12,7,5,15,0,8,7,7
89,7,10,7,7,3,2,11,5,6,13,13,7,2,11,2,6
73,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
87,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8
75,4,10,6,7,6,6,7,3,7,6,5,8,3,8,5,9
70,2,6,3,4,3,6,10,3,5,10,9,5,2,10,3,6
66,5,5,5,7,4,6,7,9,6,7,6,6,2,8,9,10
68,3,7,4,5,3,6,7,8,6,7,6,4,3,8,3,7
81,5,8,6,9,6,8,7,7,4,9,8,9,4,9,7,9
85,8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5
78,7,10,10,7,4,6,8,3,5,10,8,8,6,7,1,7
67,2,3,2,2,1,4,9,5,6,12,9,10,1,9,2,7
65,5,9,9,7,6,5,5,2,4,3,2,7,6,7,7,2
66,2,2,3,3,2,8,7,5,5,6,5,5,2,8,6,9
67,9,14,6,8,3,7,8,7,7,11,6,7,2,9,6,8
84,3,5,5,6,1,8,15,1,5,7,11,8,0,8,0,8
89,2,4,4,5,1,8,10,2,2,6,12,8,1,11,0,8
81,4,6,6,5,6,8,4,4,4,7,4,10,5,6,7,7
71,6,11,5,6,3,11,4,3,4,10,2,7,4,7,4,9
71,5,11,7,8,5,6,6,7,7,6,5,10,2,9,4,8
65,3,8,6,5,2,6,5,3,0,6,1,8,2,7,2,7
76,4,10,6,8,3,7,4,0,9,9,2,10,0,7,3,8
76,3,6,4,5,4,8,6,5,5,7,7,9,3,8,7,10
89,9,12,8,7,5,6,6,5,4,9,9,6,5,11,4,6
68,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8
68,5,10,8,8,5,9,8,5,8,10,5,4,4,7,5,9
65,3,9,5,7,4,9,3,2,2,7,2,8,2,6,3,6
80,7,15,7,8,5,6,11,3,5,13,6,3,3,9,5,5
68,4,10,5,7,3,5,7,10,9,6,6,5,3,8,4,8
79,4,8,5,6,4,8,6,8,4,7,4,8,3,8,3,8
85,5,6,5,4,4,5,8,5,6,9,7,10,3,9,3,6
83,4,7,5,5,3,5,9,3,6,10,7,6,3,7,4,5
69,7,10,9,7,7,5,9,2,8,11,8,9,3,8,5,6
85,5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,6
67,5,9,6,7,4,4,8,7,8,7,8,14,2,8,4,10
80,5,11,6,8,3,5,9,11,6,8,6,5,2,10,4,8
85,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8
66,3,6,4,4,4,9,6,3,5,10,4,7,2,8,4,10
68,6,9,8,6,5,10,6,4,7,10,4,6,5,9,5,8
89,4,6,6,8,1,7,11,2,3,7,12,8,1,11,0,8
65,3,7,5,5,3,8,2,2,2,7,1,8,2,7,3,7
71,7,12,6,6,4,7,6,4,3,9,6,8,4,9,9,8
79,6,11,7,8,6,7,8,8,7,7,6,6,4,7,5,10
72,4,3,5,4,4,6,7,6,6,7,6,10,3,8,3,8
89,3,6,5,8,1,10,11,2,4,4,12,8,0,10,0,8
75,3,2,4,4,3,5,7,4,7,7,6,11,3,8,5,9
66,5,10,5,7,7,6,7,8,5,7,6,7,2,8,7,10
77,2,3,4,1,2,5,7,4,3,10,10,10,4,7,1,6
67,3,7,5,6,5,5,8,3,5,7,7,11,3,9,6,10
81,4,7,6,6,5,6,4,4,5,6,4,7,3,5,6,6
83,6,9,8,8,9,8,8,4,5,7,7,7,5,10,10,10
73,4,10,6,8,4,5,6,2,6,7,7,12,0,9,4,9
82,7,11,9,8,6,9,8,4,7,9,3,7,3,6,5,11
68,8,11,8,6,4,9,6,5,6,12,4,8,6,6,6,10
88,5,9,8,6,4,5,8,2,8,11,11,9,3,9,4,6
81,3,5,4,5,3,8,7,7,4,6,6,9,2,8,4,9
76,3,5,4,4,2,4,4,4,8,2,1,6,0,7,1,6
82,3,7,5,5,5,8,7,7,5,8,6,7,3,8,5,9
72,9,13,9,7,5,10,6,4,5,9,5,5,7,10,5,9
75,4,5,5,7,2,4,7,9,2,7,5,11,4,8,2,11
73,1,9,2,6,2,7,7,0,6,7,6,8,0,8,2,8
65,2,6,5,4,3,5,5,2,2,4,2,7,2,6,3,3
68,4,6,6,4,4,7,7,4,6,7,6,8,6,8,3,7
71,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,11
89,3,9,5,6,1,8,10,3,2,6,13,8,2,11,0,8
65,3,9,6,7,4,13,3,3,3,11,1,9,2,6,2,9
85,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6
73,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8
81,2,1,2,1,1,8,7,6,4,6,6,8,2,8,3,8
74,1,3,2,2,0,9,6,3,6,14,6,10,0,7,0,8
78,6,9,9,8,8,7,9,4,4,7,4,7,9,7,6,6
65,2,3,3,2,1,10,2,2,1,8,2,9,1,6,1,8
79,4,5,5,8,2,8,7,9,7,7,5,8,3,8,4,8
75,4,7,6,5,3,6,6,2,7,10,7,10,3,8,4,8
77,4,8,5,6,5,7,5,10,0,7,8,8,8,5,2,10
76,5,11,5,8,3,0,1,5,6,0,0,7,0,8,0,8
69,5,7,6,6,6,5,7,4,3,7,6,8,5,11,9,8
71,4,7,5,5,5,9,5,5,2,7,6,10,5,10,3,9
72,3,5,5,4,3,9,6,3,6,10,4,8,3,8,3,9
83,4,9,5,6,6,9,7,5,3,8,6,8,4,8,10,9
84,6,7,6,5,3,7,11,3,7,11,8,4,4,10,4,4
66,3,6,4,4,3,6,6,8,6,6,6,7,2,8,9,10
65,2,7,4,5,3,11,3,2,2,9,2,9,2,6,3,8
87,5,8,7,6,3,5,8,5,1,7,8,8,8,9,0,8
77,6,9,9,6,10,10,3,3,2,9,4,8,11,5,3,7
84,5,10,6,7,5,8,11,3,7,6,11,8,2,12,1,8
79,4,8,6,6,2,6,7,8,8,7,6,7,3,8,4,8
78,6,9,5,4,2,9,11,5,4,4,6,10,5,11,3,7
77,4,5,7,3,4,7,6,3,4,9,7,8,7,5,2,8
85,7,9,7,7,5,3,8,5,7,10,9,9,3,9,2,6
72,3,5,4,3,3,8,7,6,6,7,6,6,3,8,3,6
78,6,10,9,7,5,6,10,5,4,8,7,9,7,7,2,8
74,7,12,5,9,5,8,9,2,4,11,6,7,2,9,8,9
73,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8
79,3,8,4,6,2,7,8,9,7,7,7,8,3,8,4,8
66,3,8,5,6,5,9,7,4,5,10,5,7,2,8,5,9
81,4,6,6,9,9,9,7,6,1,7,6,9,10,9,5,7
75,5,11,6,8,2,3,7,8,2,7,6,11,4,8,2,11
90,7,9,7,5,4,7,7,2,9,12,6,8,3,7,6,6
82,2,3,3,2,2,8,8,3,4,9,5,7,2,7,3,9
66,3,4,5,3,3,7,8,3,5,10,6,6,2,8,5,9
86,7,9,7,7,4,3,12,2,3,9,11,8,4,12,1,7
82,6,12,6,7,5,10,6,3,5,10,4,8,6,8,6,10
90,2,1,2,2,1,7,7,3,11,9,6,8,0,8,6,8
70,4,9,6,6,3,6,11,3,6,13,7,4,1,10,2,7
83,4,8,5,6,2,7,7,6,9,5,6,8,0,8,9,7
84,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8
66,3,6,5,4,6,8,6,5,4,7,7,8,7,9,7,8
80,5,6,7,4,3,9,8,4,6,12,4,5,2,9,4,9
89,7,10,7,7,3,4,10,2,8,11,11,6,1,10,3,3
65,5,6,7,5,5,8,8,3,4,7,8,8,5,9,3,6
86,5,6,5,4,2,3,12,5,4,11,11,7,3,10,1,8
80,3,9,5,7,5,6,9,4,5,9,8,4,1,10,4,7
67,7,11,5,6,2,7,7,7,7,12,6,9,2,9,5,9
72,4,8,6,6,7,8,7,4,3,6,6,7,7,8,7,6
65,3,4,5,3,2,10,2,2,2,8,2,9,4,5,2,9
65,3,6,6,4,4,8,5,2,4,7,2,6,2,6,4,6
76,5,10,5,5,3,8,5,3,5,12,7,11,2,9,6,9
74,3,8,4,6,2,8,7,1,8,12,5,8,0,6,2,6
82,8,12,6,6,4,11,5,5,5,11,2,8,6,6,6,10
84,2,6,3,4,1,7,13,0,5,7,10,8,0,8,0,8
77,5,10,6,8,4,7,7,12,2,8,9,8,8,6,0,8
87,7,7,7,5,6,4,11,2,2,10,9,7,7,11,2,6
89,5,7,7,10,10,8,8,4,2,7,8,9,4,11,9,8
79,3,10,5,8,4,8,8,8,6,6,6,11,3,8,4,7
72,8,10,12,8,7,7,8,3,7,10,5,7,3,8,3,8
82,4,9,5,7,5,7,7,5,6,6,5,7,3,7,5,8
66,6,11,7,8,8,8,7,5,5,7,5,7,4,8,6,8
78,6,8,9,6,5,4,10,3,4,10,10,8,5,8,1,8
83,2,4,2,2,1,8,8,6,5,7,5,7,2,8,8,8
74,3,10,5,8,5,8,7,2,5,11,5,9,5,6,3,4
76,2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,8
66,9,14,7,8,5,6,8,5,7,10,6,8,6,6,7,9
65,3,9,5,7,3,11,3,3,4,11,2,9,2,6,3,8
68,3,7,5,5,4,7,7,7,4,6,5,6,3,8,3,7
74,7,10,5,8,4,7,10,3,2,12,5,5,2,9,8,9
88,3,5,6,4,3,6,7,1,9,11,9,9,3,8,3,7
85,2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8
81,1,0,2,1,0,8,7,7,3,6,6,9,2,8,3,8
78,2,1,3,2,2,7,8,5,4,7,6,6,4,8,1,6
89,4,7,5,5,5,9,6,5,4,7,8,7,3,9,8,4
89,7,6,6,9,3,6,12,2,3,10,10,6,4,11,5,7
77,5,11,8,8,8,9,7,5,5,6,7,5,10,8,3,5
68,4,8,4,6,2,5,7,10,9,6,6,5,3,8,4,8
72,4,7,6,9,5,10,11,3,2,7,8,8,3,11,7,10
67,7,10,8,8,5,5,8,6,7,12,9,12,3,11,4,6
81,1,2,2,2,1,8,8,4,2,8,7,9,2,9,3,9
65,2,3,4,4,2,8,3,1,2,7,2,8,2,6,2,7
84,2,7,4,5,2,8,12,4,6,6,11,8,2,12,1,8
74,6,8,8,9,7,8,8,4,7,6,7,7,4,11,11,9
73,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
70,9,13,8,7,6,7,9,3,5,11,6,6,5,8,8,7
80,6,9,8,7,7,7,7,5,5,7,6,9,6,8,7,10
85,4,6,5,4,3,6,7,5,6,8,6,8,3,9,3,6
88,6,11,8,9,7,8,6,3,5,6,7,8,3,9,9,9
80,4,5,4,3,3,5,10,5,4,10,8,4,1,10,4,7
71,3,8,4,6,3,6,6,6,6,7,5,11,3,10,4,8
87,3,5,5,3,3,5,11,2,2,8,9,9,6,10,0,8
72,2,3,4,2,2,7,7,2,5,10,5,8,3,7,2,8
90,3,8,4,6,2,7,7,3,13,10,6,8,0,8,8,8
83,2,1,2,2,1,8,8,6,5,8,6,7,2,8,8,8
83,7,12,7,7,4,10,3,4,3,13,6,10,3,9,3,9
77,5,10,5,8,4,7,7,12,2,7,9,8,8,6,0,8
71,4,8,5,6,3,5,6,5,6,6,6,9,2,8,4,7
82,6,11,6,8,4,5,11,9,3,7,4,8,3,8,6,11
82,9,11,7,6,4,10,6,6,5,11,2,8,6,6,5,10
73,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8
85,6,9,8,8,7,7,7,5,4,5,7,8,7,7,2,6
79,5,5,6,7,3,7,7,9,8,7,5,7,3,8,4,8
66,9,12,8,7,7,7,8,4,5,9,6,7,8,5,9,7
78,3,7,5,5,3,4,10,3,3,10,10,9,5,8,1,7
74,4,9,6,7,3,6,9,2,6,14,6,7,1,7,1,7
65,3,10,6,7,2,7,3,3,3,7,1,8,3,6,3,7
80,3,2,4,3,2,5,10,4,5,10,8,3,1,10,4,7
89,2,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8
89,5,5,7,8,8,8,8,7,3,7,7,8,6,10,6,4
78,6,7,8,5,4,9,7,3,5,10,2,5,5,9,1,7
73,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
70,5,10,5,6,2,6,10,3,5,13,6,5,2,8,5,6
66,4,6,7,6,6,7,10,6,6,8,7,8,5,9,7,9
72,6,11,8,8,7,10,7,3,6,10,3,7,6,8,5,9
81,5,9,5,4,3,12,3,3,4,10,3,8,3,9,5,12
76,4,10,6,8,3,3,4,3,10,2,0,7,0,7,1,5
69,4,8,5,6,5,7,7,5,8,7,7,9,3,8,6,9
78,4,11,4,8,5,8,7,12,1,6,6,7,5,8,0,9
82,4,7,6,5,4,9,7,4,6,9,4,7,3,7,5,11
71,4,9,5,7,4,5,7,6,5,9,8,10,2,8,4,9
76,5,12,5,7,3,10,2,3,4,12,4,11,2,8,4,10
83,8,11,9,9,6,5,8,3,6,10,8,8,3,8,5,5
89,7,9,6,5,3,4,7,5,3,9,11,6,4,10,3,4
69,2,0,2,1,1,5,7,5,8,7,6,12,0,8,7,9
84,5,7,6,5,5,6,7,7,6,7,6,8,3,9,6,10
74,2,5,5,4,2,10,5,4,5,14,5,11,1,6,1,7
70,3,8,3,6,1,1,14,5,3,12,10,5,0,8,2,6
90,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8
86,6,9,6,4,2,5,12,5,2,11,7,4,3,11,2,7
65,2,3,3,1,1,8,2,2,1,7,2,8,2,6,2,7
73,2,2,1,4,1,7,7,1,8,7,6,8,0,8,3,8
86,2,7,4,5,2,5,11,3,3,9,11,9,2,11,1,8
86,2,7,4,5,2,8,11,2,3,5,10,8,2,11,1,8
66,2,4,3,3,3,7,8,5,5,7,6,6,2,8,6,9
67,7,9,7,7,4,4,7,5,7,11,9,14,3,10,4,7
85,7,15,7,8,5,8,5,5,5,6,6,7,5,7,3,6
90,2,7,3,5,2,7,7,3,12,8,6,8,0,8,7,8
82,10,13,8,7,5,7,7,5,5,9,4,9,7,6,7,11
72,8,11,11,9,7,8,6,3,6,10,5,8,3,8,3,8
81,4,5,4,6,4,8,5,6,3,9,6,9,3,8,4,8
81,3,5,4,6,3,8,10,5,2,6,9,12,2,10,6,8
89,5,8,5,6,3,5,8,0,8,9,9,6,1,10,3,4
65,5,10,7,8,4,9,2,3,3,8,1,8,2,7,4,8
66,4,6,5,4,3,8,8,4,6,9,6,5,2,8,7,7
74,2,4,4,3,1,9,5,3,7,15,6,12,0,7,0,8
69,2,3,4,1,2,7,7,2,7,11,7,9,1,9,4,8
75,4,5,5,4,3,4,7,5,8,7,6,13,3,8,5,9
81,3,7,4,9,5,8,7,8,3,5,6,9,3,8,6,10
82,3,8,4,6,4,5,8,7,5,6,4,9,3,6,5,8
87,8,14,8,8,6,4,8,1,3,8,9,8,10,11,2,6
71,5,8,7,6,4,6,7,6,6,6,6,9,4,7,4,8
84,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5
76,2,5,2,3,1,4,3,3,7,2,2,6,0,7,0,6
71,3,4,4,6,2,7,5,7,7,5,5,10,1,8,6,11
75,3,6,4,4,1,4,8,8,1,7,6,11,3,8,3,11
